92.3453487,0.942774123,0.41620128,,,
91.83418483,0.937466411,0.42522898,,,
94.95135575,0.962828287,0.419386573,,,
92.11562125,0.930928109,0.393778022,,,
93.45936798,0.945011892,0.427594622,,,
93.41207532,0.947324245,0.423425735,,,
93.51070389,0.944544524,0.424878709,,,
93.30277578,0.941404659,0.414382707,,93.75207745,0.950531988
93.94390354,0.94662777,0.399961903,,95.96531242,0.969376469
92.26733038,0.94595599,0.402438988,,90.46551774,0.923113233
95.50830036,0.964985592,0.418460814,,,
92.9425963,0.941540189,0.397120375,,,
94.03213516,0.952733099,0.412208127,,,
95.88006956,0.965408108,0.426075158,,,
94.28203081,0.951103161,0.421101189,,,
94.95270875,0.958648703,0.420597452,,,
95.2587055,0.956236271,0.423074593,,,
94.40807652,0.955667781,0.411726272,,,
93.41445578,0.947374875,0.420082137,,,
92.47926761,0.94619303,0.41814118,,,
95.20332398,0.964515525,0.411347273,,,
94.11557488,0.95121804,0.436771304,,,
91.97314734,0.94362841,0.425839571,,,
93.09973742,0.951784348,0.427674674,,,
92.96729302,0.939749191,0.406999155,,,
94.91905087,0.954655601,0.42100752,,,
93.65538574,0.944224866,0.416483822,,,
95.17142634,0.957754916,0.413028668,,,
94.768721,0.964664186,0.422352276,,,
95.05552651,0.957103039,0.418223808,,,
92.82736866,0.947370606,0.402260865,,,
92.2427314,0.942411266,0.416659159,,,
94.98769953,0.956668772,0.414099196,,,
95.59070623,0.963493688,0.423851796,,,
94.62932104,0.954357685,0.421185394,,,
93.08628948,0.939296889,0.408448417,,,
95.89343138,0.969376469,0.413236917,,,
95.1003274,0.961660066,0.416654902,,,
91.36013322,0.937833333,0.427601716,,,
93.91563204,0.948113366,0.425999705,,,
93.9375308,0.947654651,0.402575243,,,
92.86175404,0.948366467,0.40622993,,,
95.04145903,0.95999584,0.423002093,,,
93.80346732,0.9521503,0.414164294,,,
92.7070196,0.945515613,0.413362025,,,
91.80373893,0.944142297,0.421646399,,,
95.1108413,0.95777686,0.426316138,,,
94.07495878,0.952635278,0.405914721,,,
92.89871997,0.947485941,0.435270923,,,
93.99346767,0.951544856,0.409270349,,,
94.38333499,0.960334824,0.406982467,,,
94.52014609,0.955445995,0.414814223,,,
94.11464075,0.953313902,0.417810444,,,
92.97355285,0.943838064,0.42131985,,,
93.94546321,0.952199444,0.416229897,,,
90.64242085,0.927747877,0.395660966,,,
94.55562449,0.951968992,0.426516186,,,
94.06017026,0.952619076,0.417565268,,,
94.18343606,0.952550796,0.400439365,,,
94.71401691,0.955598758,0.418987714,,,
94.98597618,0.961229723,0.426476443,,,
95.96531242,0.968998384,0.420286063,,,
94.22391068,0.950842051,0.42380385,,,
93.2778914,0.94994441,0.42374829,,,
92.96215702,0.936060219,0.422526995,,,
94.46288877,0.957772938,0.419217534,,,
90.46551774,0.924606359,0.412335446,,,
94.12550785,0.951033612,0.405097042,,,
95.05013703,0.962634555,0.420553043,,,
91.37019338,0.931614951,0.423250999,,,
90.66604765,0.923113233,0.407169983,,,
93.80025593,0.945631375,0.417043601,,,
94.38314495,0.953250902,0.419923067,,,
95.28493563,0.958769002,0.424035521,,,
92.82901323,0.946567761,0.41650047,,,
93.46604297,0.941448751,0.413109153,,,
93.45207447,0.94578586,0.407347046,,,
93.18757995,0.950519145,0.410997419,,,
91.93943375,0.942839736,0.410203448,,,
92.85705898,0.951286204,0.413847524,,,
92.68653929,0.953288668,0.414126974,,,
93.21520806,0.945089491,0.407593849,,,
93.51961495,0.950321768,0.430841142,,,
92.63073368,0.948519779,0.411781403,,,
92.5933199,0.943829736,0.426403322,,,
95.7305319,0.962959249,0.417598774,,,
94.14841131,0.949171222,0.42470017,,,
95.55633124,0.968582731,0.410991387,,,
92.70728923,0.955547489,0.405179935,,,
94.03032786,0.955230248,0.404062429,,,
91.14975175,0.933627704,0.417397999,,,
93.96209348,0.952420275,0.41446715,,,
95.54927853,0.960995278,0.416172474,,,
95.88090534,0.966529677,0.410497217,,,
93.7242839,0.94758136,0.430754461,,,
93.51546603,0.943711014,0.422325045,,,
95.49357009,0.962512164,0.418930169,,,
94.75178068,0.961251554,0.41080246,,,
91.77826255,0.936343599,0.408083557,,,
94.63935994,0.954213709,0.425944415,,,
